"eviction_id","address","city","state","zip","file_date","non_payment","breach","nuisance","illegal_use","failure_to_sign_renewal","access_denial","unapproved_subtenant","owner_move_in","demolition","capital_improvement","substantial_rehab","ellis_act_withdrawal","condo_conversion","roommate_same_unit","other_cause","late_payments","lead_remediation","development","good_samaritan_ends","constraints_date","supervisor_district","neighborhood","client_location","shape",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_fyvs_ahh9",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_yftq_j783",":@computed_region_bh8s_q3mv",":@computed_region_9jxd_iqea",":@computed_region_6ezc_tdp2",":@computed_region_6pnf_4xz7",":@computed_region_h4ep_8xdi",":@computed_region_pigm_ib2e",":@computed_region_jwn9_ihcz"
"E991704","0 Block Of Woodward  Street","San Francisco","CA","94110","1999-08-30T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission",,"POINT (-122.42087 37.769077)",,,,,,,,,,,,,,,"53"
"E991666","500 Block Of Birch  Street","San Francisco","CA","94107","1999-08-24T00:00:00.000","false","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Hayes Valley",,"POINT (-122.425735 37.777973)",,,,,,,,,,,,,,,"22"
"E991374","0 Block Of Douglass  Street","San Francisco","CA","94123","1999-07-20T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false",,"8","Castro/Upper Market",,"POINT (-122.43957 37.762863)",,,,,,,,,,,,,,,"113"
"E991049","600 Block Of Hayes  Street","San Francisco","CA","94124","1999-06-04T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Hayes Valley",,"POINT (-122.4271 37.776363)",,,,,,,,,,,,,,,"22"
"E990940","2400 Block Of 47th  Avenue","San Francisco","CA","94114","1999-05-21T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false",,"4","Sunset/Parkside",,"POINT (-122.50564 37.74079)",,,,,,,,,,,,,,,"39"
"E990775","300 Block Of South Van Ness  Avenue","San Francisco","CA","94110","1999-04-28T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission",,"POINT (-122.41774 37.76761)",,,,,,,,,,,,,,,"53"
"E990639","1200 Block Of 04th  Avenue","San Francisco","CA","94112","1999-04-13T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"7","Inner Sunset",,"POINT (-122.46107 37.76569)",,,,,,,,,,,,,,,"109"
"E990122","200 Block Of Church  Street","San Francisco","CA","94131","1999-01-22T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"8","Castro/Upper Market",,"POINT (-122.428894 37.766823)",,,,,,,,,,,,,,,"37"
"E982896","507500 Block Of Divisadero  Street","San Francisco","CA","94117","1998-12-21T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,,,,,,,,,,,,,,,,,,,
"E982691","100 Block Of Portola  Avenue","San Francisco","CA","94114","1998-11-18T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false",,"8","Noe Valley",,"POINT (-122.444115 37.748398)",,,,,,,,,,,,,,,"51"
"E982275","4200 Block Of 22nd  Street","San Francisco","CA","94107","1998-09-25T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"8","Noe Valley",,"POINT (-122.44041 37.75414)",,,,,,,,,,,,,,,"115"
"E981804","1900 Block Of Mcallister  Street","San Francisco","CA","94102","1998-08-07T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"2","Lone Mountain/USF",,"POINT (-122.44416 37.777065)",,,,,,,,,,,,,,,"97"
"E981620","800 Block Of 27th  Avenue","San Francisco","CA","94116","1998-07-17T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"1","Outer Richmond",,"POINT (-122.48641 37.77341)",,,,,,,,,,,,,,,"8"
"E981320","200 Block Of Oneida  Street","San Francisco","CA","94122","1998-06-16T00:00:00.000","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false",,"11","Outer Mission",,"POINT (-122.44298 37.72192)",,,,,,,,,,,,,,,"80"
"E981281","3300 Block Of 25th  Avenue","San Francisco","CA","94132","1998-06-12T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission",,"POINT (-122.41695 37.750725)",,,,,,,,,,,,,,,"53"
"E981178","600 Block Of Benton  Street","San Francisco","CA","94112","1998-06-03T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"9","Bernal Heights",,"POINT (-122.41726 37.733917)",,,,,,,,,,,,,,,"61"
"E980917","300 Block Of Magels  Avenue","San Francisco","CA","94123","1998-05-04T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"7","West of Twin Peaks",,"POINT (-122.44547 37.733086)",,,,,,,,,,,,,,,"95"
"E980501","3000 Block Of Polk  Street","San Francisco","CA","94102","1998-03-09T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"2","Russian Hill",,"POINT (-122.42358 37.804825)",,,,,,,,,,,,,,,"98"
"E980320","1100 Block Of Church  Street","San Francisco","CA","94112","1998-02-11T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"8","Noe Valley",,"POINT (-122.42756 37.752876)",,,,,,,,,,,,,,,"84"
"E980194","1500 Block Of Romola  Place","San Francisco","CA",,"1998-01-27T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false",,"3","North Beach",,"POINT (-122.40632 37.79826)",,,,,,,,,,,,,,,"106"
"S001047","1300 Block Of Natoma  Street","San Francisco","CA","94110","1997-12-18T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission",,"POINT (-122.418495 37.767563)",,,,,,,,,,,,,,,"53"
"S000773","1800 Block Of Jones  Street","San Francisco","CA","94102","1997-11-07T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"3","Nob Hill",,"POINT (-122.41549 37.79822)",,,,,,,,,,,,,,,"107"
"S000741","1800 Block Of Jones  Street","San Francisco","CA","94102","1997-11-05T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"3","Nob Hill",,"POINT (-122.41549 37.79822)",,,,,,,,,,,,,,,"107"
"S000259","300 Block Of 01/2  2 26th","San Francisco","CA",,"1997-09-09T00:00:00.000","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false",,,,,,,,,,,,,,,,,,,,
"RE02230","0 Block Of Ringold  Street","San Francisco","CA","94110","1997-07-07T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"6","South of Market",,"POINT (-122.41031 37.77395)",,,,,,,,,,,,,,,"32"
"RE02014","600 Block Of 01/2  2 Broderick","San Francisco","CA",,"1997-06-06T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false",,,,,,,,,,,,,,,,,,,,
"RE01855","300 Block Of Arballo  D","San Francisco","CA",,"1997-05-14T00:00:00.000","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false",,,,,,,,,,,,,,,,,,,,
"RE01597","1000 Block Of Bush St  St Studio","San Francisco","CA",,"1997-04-09T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,,,,,,,,,,,,,,,,,,,
"RE01233","300 Block Of Arballo  C","San Francisco","CA",,"1997-02-13T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,,,,,,,,,,,,,,,,,,,
"RE01136","3900 Block Of Sacramento  Street","San Francisco","CA","941","1997-01-27T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"2","Presidio Heights",,"POINT (-122.45808 37.78678)",,,,,,,,,,,,,,,"10"
"RE01023","0 Block Of Castillo  Street","San Francisco","CA","9413","1997-01-08T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"10","Visitacion Valley",,"POINT (-122.41792 37.708904)",,,,,,,,,,,,,,,"74"
"M131627","2500 Block Of 23rd  Avenue","San Francisco","CA","94116","2013-08-20T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"4","Sunset/Parkside","
,  
(37.74006554447915, -122.47978302441658)","POINT (-122.47978 37.740067)","40","10","7","35","35","8","3","1","29491",,,"1",,,"40"
"M201355","0 Block Of 06th  Street","San Francisco","CA","94103","2020-09-22T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"6","South of Market","
,  
(37.78157622989487, -122.40946935271424)","POINT (-122.40947 37.781578)","32","5","10","34","34","2","9","14","28853","7","1","2","1",,"32"
"M161373","3500 Block Of 20th  Street","San Francisco","CA","94110","2016-04-25T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2021-06-20T00:00:00.000","9","Mission","
,  
(37.75856482463206, -122.42017407474351)","POINT (-122.42017 37.758564)","53","3","2","20","19","4","7","2","28859",,,"2",,,"53"
"M220486","700 Block Of Geary  Street","San Francisco","CA","94109","2022-03-30T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Tenderloin","
,  
(37.786415021181135, -122.41562788792845)","POINT (-122.41563 37.786415)","20","6","10","36","36","1","9","13","28858",,,"2",,,"20"
"M131694","800 Block Of Green  Street","San Francisco","CA","94133","2013-10-08T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2016-10-15T00:00:00.000","3","Nob Hill","
,  
(37.79899167775381, -122.41310702061587)","POINT (-122.41311 37.798992)","107","6","3","21","21","1","10","3","308",,,"1",,,"107"
"M120804","1700 Block Of Bryant  Street","San Francisco","CA","94110","2012-05-22T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.76495791281865, -122.41042521952447)","POINT (-122.41042 37.764957)","53","3","9","20","19","4","8","8","28853",,,"2",,,"53"
"M120920","2600 Block Of Ortega  Street","San Francisco","CA","94122","2012-06-19T00:00:00.000","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false",,"4","Sunset/Parkside","
,  
(37.751686127022175, -122.49188115127865)","POINT (-122.49188 37.751686)","39","10","7","35","35","8","3","1","29491",,,"1",,,"39"
"M220096","0 Block Of Townsend  Street","San Francisco","CA","94107","2022-01-18T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"6","Financial District/South Beach","
,  
(37.781666782955774, -122.38912049475503)","POINT (-122.38912 37.781666)","31","1","10","8","6","2","9","6","28856",,,"1",,,"31"
